,city,mean,S_diff,num_bootstraps,CI
307,Győr,12.534573850710531,41.697230356854234,715,71.5
308,Saitama,17.422252715844902,57.47574171410102,838,83.8
309,Algiers,19.702392406907144,35.333518592086435,977,97.7
310,Utrecht,14.80759422523466,27.806840423357404,665,66.5
311,Islamabad,20.84534281273047,42.829333147942194,976,97.6
312,Charlotte,17.26944708270348,51.49324054267326,859,85.9
313,Caen,13.322742875968956,27.739458620050073,992,99.2
314,Fuzhou,20.9632975088655,38.43962886537206,736,73.6
315,Portland,10.86349600220568,48.61549214226633,957,95.7
316,Kaohsiung,18.773017502828402,129.44445585313215,999,99.9
317,Salamanca,12.520198414396136,36.523466448271776,754,75.4
318,Cheongju-si,12.16978818379124,84.36093107964221,976,97.6
319,Daejeon,11.911643424860891,81.8642625947159,969,96.9
320,Bamako,27.120218380062656,15.080705334709759,982,98.2
321,Rome,17.280847350230417,37.22247676651307,629,62.9
322,Adelaide,17.16130168322285,25.168616007848946,590,59.0
323,Santander,15.416315792645742,25.782985332705906,828,82.8
324,Florence,15.695793247075505,42.85227162353774,724,72.4
325,Mokpo,11.922483319887382,82.69531427369444,987,98.7
326,Parma,15.78218491479476,35.78097653273683,548,54.8
327,Zabrze,10.984833804111474,39.26787889576126,650,65.0
328,Helsinki,7.934407078445594,39.731812657972974,642,64.2
329,Guatemala City,18.873961578005385,4.878693350040987,908,90.8
330,Kayseri,11.795790443797953,46.40668144193589,673,67.3
331,Ha'il,25.45237989688331,50.581041836317524,848,84.8
332,Omaha,12.296961257828196,58.72930772184802,672,67.2
333,Oklahoma City,16.58464667277167,62.96761478888503,885,88.5
334,Bishkek,12.869262780230521,52.94263383631569,859,85.9
335,Cluj-Napoca,10.627824035047668,45.309323653147494,673,67.3
336,Fresno,17.121571546732834,60.68628618693138,881,88.1
337,Pilsen,9.923875748695133,33.69775626051737,589,58.9
338,Nur-Sultan,5.200799473129146,72.08479323281466,736,73.6
339,Taipei,23.176436450553528,28.888849118067707,792,79.2
340,Chicago,11.450719524882485,57.11162999248927,765,76.5
341,Staten Island,14.18765129454115,45.85018749313318,680,68.0
342,Shijiazhuang,14.388571033851207,65.95064792433189,755,75.5
343,Qiqihar,6.172566924007274,78.1908761785582,638,63.8
344,Akita,13.358680600545172,57.00431863649883,830,83.0
345,Naha,23.99408173942761,25.511001998557614,808,80.8
346,Shanghai,18.62031176531107,46.576881407200545,728,72.8
347,Belfast,10.613412288412986,18.763291676343695,760,76.0
348,Durban,18.649505932894886,19.791171272320664,989,98.9
349,Fukuoka,17.938323683484978,46.66588365039976,833,83.3
350,Guangzhou,23.99665987238568,35.75288372917404,768,76.8
351,Wollongong,17.52697155875271,22.765387946314057,714,71.4
352,Cochabamba,16.67272164709595,14.085509332158392,927,92.7
353,Szeged,12.890465659510433,42.45756504649719,655,65.5
354,Vientiane,28.59730989093773,12.215189228672447,970,97.0
355,Chihuahua,14.944225806451612,55.293032258064514,906,90.6
356,Tallahassee,21.657000201859073,32.95593386899839,862,86.2
357,Kuching,26.357169689629373,4.297607969986977,952,95.2
358,Kumamoto,16.660891004079964,51.70002946819898,849,84.9
359,San Juan,24.784085612503716,12.107499816995926,981,98.1
360,Nanning,22.699823102524714,38.725772726377585,861,86.1
361,Hefei,17.271023248936206,50.942622203683115,692,69.2
362,Graz,11.73965261904083,36.79116482701579,568,56.8
363,The Hague,12.412616396926701,24.753050096931887,591,59.1
364,Mississauga,9.660246044818487,53.80883788339643,731,73.1
365,London,11.690376120002783,39.291614471808494,738,73.8
366,Zaragoza,17.49447220318777,42.14587607097258,992,99.2
367,Hsinchu,17.46947990305332,120.31302598803991,999,99.9
368,Netanya,20.89357705354681,33.7427814210879,717,71.7
369,Visakhapatnam,30.196901477719322,15.986263098033735,999,99.9
370,Valladolid,15.50610390913691,44.59411730320518,992,99.2
371,Vantaa,7.413994916682628,39.33011652140961,634,63.4
372,Tel Aviv,21.91584095843672,37.49219706368902,790,79.0
373,Miskolc,11.155401733509356,41.66733809849774,584,58.4
374,Dnipro,12.270570125969106,56.81951729651224,857,85.7
375,Douliu,17.674081622709263,121.80857135896487,999,99.9
376,Tianjin,14.87476515589836,62.59105251086201,729,72.9
377,Tbilisi,14.470602293516642,40.50744496512016,981,98.1
378,Kampala,22.643222645718822,6.669518254579437,973,97.3
379,Shantou,23.65483529555971,31.750672474231983,781,78.1
380,Thrissur,27.205708568987045,7.653655846868574,912,91.2
381,Luton,3.6666666666666665,0.0,0,0.0
382,Nancy,12.435413441844892,33.03646611229275,666,66.6
383,Haifa,20.42148729518689,33.96197260624682,745,74.5
384,Rybnik,11.22524143126062,39.256938509210464,752,75.2
385,Chandigarh,23.686252682399793,41.43742997408596,872,87.2
386,Shenzhen,24.224470657262653,34.72161534794462,801,80.1
387,Toulouse,14.492747783285184,40.318010921611496,825,82.5
388,Thiruvananthapuram,28.718505664742267,6.41898349128563,998,99.8
389,Hangzhou,18.81871996561095,47.77453684802417,705,70.5
390,Copenhagen,11.847896274213124,31.724403110656652,749,74.9
391,Tucson,18.577061301154043,88.5994905520107,983,98.3
392,Ōita,16.59619419971791,51.61964492199651,877,87.7
393,Jeddah,29.688488819300833,27.532920286980353,919,91.9
394,Innsbruck,8.81824038902946,36.385676933297205,679,67.9
395,Balıkesir,15.240917667643195,45.69846511046734,732,73.2
396,Kanazawa,15.40629855737823,51.669611540974145,743,74.3
397,Bucharest,14.754790550814318,48.46151990774062,685,68.5
398,Fushun,9.869297055913435,70.03304290753123,654,65.4
399,Dordrecht,12.50222084452132,25.0383232955556,576,57.6
400,Stuttgart,11.747672976587742,31.851606215901285,592,59.2
401,Jeju City,13.66415279798066,94.8525178617267,996,99.6
402,Lahore,25.93800953354551,49.772956295504756,999,99.9
403,Changsha,18.949432677537516,54.59507621410847,751,75.1
404,Ecatepec de Morelos,16.385314322310986,5.303490410220112,785,78.5
405,Hamilton,10.55760792308745,51.92350759573282,997,99.7
406,Alor Setar,27.02341528319351,6.840065210327339,981,98.1
407,Vienna,13.043725009541193,40.884424136301234,717,71.7
408,Prato,15.500920418291392,40.832839241403704,706,70.6
409,Surrey,10.526419858722422,31.600051244022314,579,57.9
410,Krasnoyarsk,5.171148577044017,48.12633434418752,985,98.5
411,Los Ángeles,15.450060382856542,30.46392443408157,862,86.2
412,Chiba,16.704744392765807,56.8722242679765,848,84.8
413,Rennes,13.069577300951975,23.08834264590105,597,59.7
414,Klang,27.458029535428736,6.680587951475069,977,97.7
415,Ankara,11.746064293048441,63.574001775477015,892,89.2
416,Metz,12.248625199652034,31.59592761289511,646,64.6
417,Ploieşti,11.022825759959831,48.67205741244152,728,72.8
418,Hāpur,29.432843686293012,13.151769767588807,995,99.5
419,Las Vegas,20.61792866497302,54.68804091338774,686,68.6
420,Yokohama,17.219558313231417,48.22729693500889,845,84.5
421,Amiens,12.287409822133128,25.34684092248746,649,64.9
422,Augsburg,10.330266378427531,35.14265148003955,701,70.1
423,Khorramabad,19.970253575910554,64.80123288696842,824,82.4
424,Taoyuan City,17.084908635425872,117.68769378131454,999,99.9
425,Bursa,13.65834441436082,43.33313715823171,699,69.9
426,Quito,9.9870335451071,68.49805202005076,999,99.9
427,Uppsala,7.816168878627863,35.23109784936051,638,63.8
428,Dubai,30.749752520375434,33.611980992681765,840,84.0
429,Wuxi,17.542975797623466,50.9536479289157,726,72.6
430,Richmond,15.910242838783894,41.33227667982068,726,72.6
431,Osaka,17.22348974355579,52.63885624510209,821,82.1
432,Pristina,10.55047870140612,71.90335090984284,950,95.0
433,Tours,11.022713759250884,55.59126672425337,974,97.4
434,Mysore,27.51228120867721,7.377681750540475,953,95.3
435,Baguio,21.3461499282151,48.90862472872614,979,97.9
436,Utsunomiya,16.043326865863715,55.03069690104727,880,88.0
437,Stockholm,8.639180318044334,36.570509885152546,649,64.9
438,Turin,14.98447095210026,39.83659797459578,631,63.1
439,Dammam,29.24791713662681,39.118080306789956,808,80.8
440,Sibiu,10.552548932860637,44.47463058825511,649,64.9
441,Hong Kong,24.322044215286013,35.70073446483069,822,82.2
442,Springfield,13.765253269988541,59.180646464918894,846,84.6
443,Cardiff,11.487452890778114,20.332130839822028,576,57.6
444,Santa Cruz de Tenerife,18.57688056767729,19.48334140260307,793,79.3
445,Lviv,11.099356797701446,35.64075399416653,724,72.4
446,Wiesbaden,12.736533732535541,34.613378249948035,666,66.6
447,Brisbane,14.429588229561814,100.4278072621051,999,99.9
448,Naples,17.580531689837166,38.401009353935535,773,77.3
449,Mashhad,17.819560717629333,53.71443707383174,951,95.1
450,The Bronx,13.390040025479403,65.13589981270741,915,91.5
451,Antakya,20.26585057790141,41.60599107571347,721,72.1
452,Pokhara,42.847223261377636,410.8097439534351,918,91.8
453,Andong,10.76274142107429,74.54608649924418,957,95.7
454,Biratnagar,21.352396037750882,37.390626439852284,995,99.5
455,Grenoble,10.918963665027348,37.42686712511934,788,78.8
456,Valencia,18.84437848881745,34.567122627094804,718,71.8
457,Gandhinagar,27.0241254332585,26.219140808672257,545,54.5
458,Memphis,18.071714794521387,47.45573837383417,865,86.5
459,Pachuca de Soto,14.601464364488555,53.66392197408335,997,99.7
460,Bristol,11.95343107030468,22.5104986368995,696,69.6
461,Mumbai,28.072461170565315,11.86711160803414,702,70.2
462,Tashkent,16.817041137317137,48.334826878257104,576,57.6
463,Katowice,11.250414426523298,39.623319892473106,643,64.3
464,Kochi,17.694911091179858,45.42299030363414,768,76.8
465,Madrid,16.757137255511143,40.672619856583275,742,74.2
466,Potsdam,12.295166138165998,36.511046181756704,751,75.1
467,Xuchang,16.631192080537186,58.20369844699239,721,72.1
468,Manhattan,13.654279509516138,46.349419837849375,688,68.8
469,Kagoshima,19.523154180010753,45.06802826680644,833,83.3
470,Washington D.C.,15.086563334005634,58.18915307555807,867,86.7
471,Ostrava,11.394128275583641,41.26213508565344,769,76.9
472,Malmö,11.319215235928946,38.31687224290047,969,96.9
473,Köln,12.93379551760809,30.86185055026544,622,62.2
474,Valparaíso,12.905491755185862,14.61007193585056,697,69.7
475,San Francisco,14.029408946787981,19.27833540115803,854,85.4
476,Tepic,17.87224393438103,65.96316928591126,993,99.3
477,Seoul,11.471048940553947,79.52492879077418,970,97.0
478,Kathmandu,17.816774293445892,31.46376254178268,663,66.3
479,Qinhuangdao,13.027829921592435,64.7543303337992,741,74.1
480,São Paulo,21.229174143508825,19.44887701903832,934,93.4
481,Austin,19.28367186916409,72.66049392826926,966,96.6
482,Lima,19.095327823208805,19.33724624158442,793,79.3
483,Brescia,15.30172639674934,43.96968941630301,690,69.0
484,Murcia,19.51012449221153,35.28173639717723,680,68.0
485,Santiago,14.538400123390389,31.111273982012293,780,78.0
486,Kassel,11.344156278309503,35.68620785576431,741,74.1
487,Taiyuan,12.600758673488789,60.65575856907894,787,78.7
488,Bengaluru,25.135545527964194,5.30555749180677,877,87.7
489,Harbin,6.892180187355528,83.15113100197229,699,69.9
490,Milan,15.642250364500782,42.586551576436165,691,69.1
491,Bacău,12.198809455237923,46.40328004989368,749,74.9
492,Isfahan,17.038922755883963,58.29668049375849,778,77.8
493,Preston,11.050667860674116,22.068143373589706,680,68.0
494,Aguascalientes,16.71740830267248,61.837375146173855,980,98.0
495,Zenica,10.513165691835045,39.72886801370673,588,58.8
496,Plovdiv,15.47037513997713,49.592647299825074,940,94.0
497,Shiyan,18.158208063565404,81.27451719859677,925,92.5
498,Rotterdam,12.515848776605992,24.833659342776492,560,56.0
499,Taichung,23.137628689827665,34.09617920501821,921,92.1
500,Tabriz,13.927217712225357,57.445161528003595,737,73.7
501,Łódź,11.142513192915724,40.737393960785234,733,73.3
502,Samsun,14.749904305811915,43.433193863399325,687,68.7
503,Osorno,10.940853408888723,22.911873396502173,803,80.3
504,Sapporo,10.142158723198072,58.335848493985324,731,73.1
505,Trabzon,16.65686040808469,39.39565436973109,754,75.4
506,Lanzhou,8.322328857800214,54.15287451394238,662,66.2
507,Limassol,18.73716674612003,63.61259235128982,950,95.0
508,Talca,13.91243907302375,28.433601022401774,859,85.9
509,Sendai,13.597718499713428,57.193520819496875,816,81.6
510,Chon Buri,22.47385198891456,155.3836305890686,999,99.9
511,Hiroshima,17.781416356323195,49.35329280532844,828,82.8
512,Prague,11.53407043404624,36.42364191185159,666,66.6
513,Busan,12.748932595028258,88.46321782037022,994,99.4
514,Shizuoka,17.830994164198895,50.83086389070993,920,92.0
515,Montréal,9.061649667382428,62.57068278788942,763,76.3
516,San Salvador,24.19073554978782,8.832431096279926,996,99.6
517,Nashik,22.704695046795994,22.05288156967245,656,65.6
518,Worcester,13.24142042163599,52.53505909742726,986,98.6
519,Pretoria,12.499734754801496,84.41346943626144,999,99.9
520,Sheffield,10.512976849192087,21.60889663389385,653,65.3
521,Īlām,17.7764659637421,58.103648634149216,707,70.7
522,Xining,6.589211705687095,49.932865494288194,716,71.6
523,Tomsk,9.895628159176546,33.7804613546549,930,93.0
524,Butuan,22.957967216341515,77.72710696060427,999,99.9
525,Nara-shi,17.393774807953758,52.18517788045595,850,85.0
526,Denver,10.294668970814133,70.38601612903227,952,95.2
527,Klerksdorp,12.621564659454442,84.9647753401517,999,99.9
528,Iaşi,12.720920760709989,45.961204919069466,648,64.8
529,Vereeniging,11.86121462118403,83.52025460388086,999,99.9
530,Lille,12.496153111040485,27.448786062997712,679,67.9
531,Sivas,8.055357975589484,50.00078876560036,737,73.7
532,Colombo,27.675795910460817,7.807764820768142,679,67.9
533,Kyiv,12.57480133326073,40.63184543302452,745,74.5
534,Wellington,13.807331948502002,18.45825869301264,787,78.7
535,Rayong,20.22885839441735,139.68200876092146,999,99.9
536,Hạ Long,24.73875362655432,23.370984881540085,896,89.6
537,Gdańsk,9.779624455540752,36.12182315922861,702,70.2
538,Ashgabat,20.15535556965284,57.848677554091864,994,99.4
539,Abu Dhabi,29.10562785302079,33.625944917769175,755,75.5
540,Kraków,10.999964587229604,41.14214796049335,728,72.8
541,Zagreb,13.796790730019017,39.53732013601493,581,58.1
542,Brăila,13.270518092328109,46.14118677993329,650,65.0
543,Xiamen,23.33901050516039,35.256733163017934,788,78.8
544,Bordeaux,14.804363559055579,34.31794727658325,777,77.7
545,Bangkok,20.874179545015195,144.21592348177307,999,99.9
546,Bhopal,30.451988729082363,4.65790547189199,999,99.9
547,Hobart,12.265708675593965,19.734736191922657,697,69.7
548,Gwangju,12.301374332625722,85.30962032838008,980,98.0
549,Zarqa,18.96845814845147,43.066888443406775,949,94.9
550,Ivano-Frankivsk,10.958363070621136,44.29011894915122,681,68.1
551,Macau,22.831873086667997,33.53134477614525,704,70.4
552,Karachi,27.735512859649763,30.703233704608902,997,99.7
553,Changchun,8.013409604315472,78.2232920557844,701,70.1
554,Incheon,11.45916531018728,79.44863992993166,972,97.2
555,Vitória,23.648587589644322,7.409689309578074,988,98.8
556,Toronto,10.160293034351014,53.15529085108135,721,72.1
557,Darwin,27.58727512237175,12.221895797087026,949,94.9
558,Reading,11.70709727346758,25.555588402205284,880,88.0
559,Košice,8.58365762018849,58.68560334131943,931,93.1
560,Galaţi,13.560575984227917,47.469591767168325,685,68.5
561,Budapest,13.407293143684273,42.3784103598015,637,63.7
562,Lucknow,25.671047403267224,33.97516168674048,702,70.2
563,Maastricht,12.346675283451562,27.056929630976505,594,59.4
564,Winnipeg,1.8016742376917432,80.19604791565011,914,91.4
565,Zhuzhou,18.968231320650673,54.87135373586989,768,76.8
566,Newcastle,18.523165210531033,22.07323174253444,580,58.0
567,Swansea,11.86117868466659,21.908523400882267,729,72.9
568,Anyang,15.920235316577505,62.38727751514025,777,77.7
569,Christchurch,12.061671317574408,20.569778763984203,722,72.2
570,İzmir,17.929903903027515,44.32371703619271,652,65.2
571,San José,20.365110884665942,4.834021899494626,865,86.5
572,Chelyabinsk,10.685220108445915,32.98959838250161,956,95.6
573,Shillong,26.405462890992894,29.956846417412418,991,99.1
574,Konya,13.174981598397894,48.68318703219289,666,66.6
575,Patna,29.324121420481788,21.92394038565951,999,99.9
576,Edmonton,4.088942131129284,61.09624379992148,715,71.5
577,Jacksonville,22.310273297491037,28.082544802867393,848,84.8
578,Coventry,11.223938533657666,22.784540841064754,663,66.3
579,Petaẖ Tiqwa,20.63908337893635,40.454626112888,901,90.1
580,Yangon,27.002008191738007,5.067631338764471,485,48.5
581,Mexico City,14.906247097789967,54.78627871374054,994,99.4
582,Canberra,13.595266609549146,31.929664173423905,976,97.6
583,Kunming,15.379417106036962,22.60552336675807,698,69.8
584,Chongqing,19.14244537241895,44.358609063659145,747,74.7
585,Paris,14.006326287959352,28.926787339005095,583,58.3
586,Plymouth,11.854327923883679,20.512957187880726,703,70.3
587,Providence,12.148062293811739,49.42934372712321,803,80.3
588,Monterrey,18.944526468155498,71.35552522746073,979,97.9
589,Pohang,12.785019686777197,88.62962056606106,985,98.5
590,Toluca,12.3104133510168,45.700950129773815,988,98.8
591,Chillán,13.143506745386608,23.648550811442888,919,91.9
592,Madison,9.142308120133483,84.3547999201392,893,89.3
593,Toyama,15.838369139975091,57.701003869446595,846,84.6
594,Hamburg,11.494800372581935,28.150122495691193,594,59.4
595,Haarlem,12.11150242475559,23.395348002474993,540,54.0
596,Edinburgh,9.781403166725747,19.498178541888223,713,71.3
597,Houston,20.002763909091772,75.38847499120581,974,97.4
598,San Diego,16.92917154445253,23.79998318376587,834,83.4
599,Zürich,11.727360612829882,35.82701911871963,654,65.4
600,Perth,18.137945936232228,21.820664264051363,709,70.9
601,Khorramshahr,27.42587202355487,52.204636714786844,756,75.6
602,Eskişehir,11.746904134056528,39.37097387225309,986,98.6
603,Bogotá,10.090549912117453,69.32890314826302,999,99.9
604,Puerto Montt,9.577405992073677,18.985376968847483,890,89.0
605,Arad,12.434916226274106,43.898089544645856,626,62.6
606,Albuquerque,15.362828562566465,48.746654333569666,555,55.5
607,Phoenix,22.004825958092088,82.6064006065619,918,91.8
608,Conakry,27.587407532792746,5.2266817129069985,942,94.2
609,Kryvyi Rih,12.750074441687346,49.549396195202675,684,68.4
610,Limoges,12.501397904638315,34.297212367798366,806,80.6
611,Hartford,12.179135613644789,49.19933398220252,751,75.1
612,Shiraz,19.926699816374455,56.15382082384309,796,79.6
613,Boise,11.385967249596282,44.32083835519319,594,59.4
614,Newport,11.259507897630117,21.760433963901008,704,70.4
615,Constanţa,13.259933435503841,48.101225865510536,631,63.1
